ENSEMBLE_GENE	GENE_SYMBOL	HUMAN_EXPR	APE_EXPR	FOLD_CHANGE	LOG2FC	WILCOX_STAT	P_T_TEST	P_PERM	P_WILCOX	FDR
ENSG00000143224	PPOX	218	285	0.764912280701754	-0.386633784275178	100.5	0.00633192663272423	0.002	0.0044664636047051	0.0110833172748985
ENSG00000185928	PAGR1	868	664	1.30722891566265	0.386511801097555	270.5	0.151617579861125	0.009	0.11758531131338	0.183628036093687
ENSG00000204469	PRRC2A	4244	5547.5	0.765029292474087	-0.386413106169609	118	0.0189829748042222	0	0.0158472252224353	0.033100442337088
ENSG00000126214	KLC1	5350	6993	0.765050765050765	-0.386372613674151	63	0.000675814338920444	0.001	5.55071340685615e-05	0.000235725878625216
ENSG00000101773	RBBP8	166	127	1.30708661417323	0.386354744574759	303.5	0.0055278583583547	0.019	0.0152685643170494	0.0321146056337689
ENSG00000133028	SCO1	927	1211.5	0.765167148163434	-0.386153160825816	88.5	0.00101756011160086	0	0.00159914494565387	0.00452161732732237
ENSG00000186298	PPP1CC	6931	5303.5	1.30687281983596	0.386118750070157	287	0.0292511240079764	0.036	0.0451812268929674	0.0818512527283187
ENSG00000150540	HNMT	264	345	0.765217391304348	-0.386058432307078	183	0.610445840548308	0.218	0.489437470614836	0.586354897766618
ENSG00000164338	UTP15	450	588	0.76530612244898	-0.385891153619327	84.5	0.00173299104514985	0	0.00111257025019685	0.00327995164274819
ENSG00000156171	DRAM2	1101	1438.5	0.765380604796663	-0.385750752174918	72	0.000142488136278041	0	0.000335229758563046	0.00115081923214021
ENSG00000171608	PIK3CD	62	81	0.765432098765432	-0.38565369249775	158.5	0.159110995784636	0.062	0.18326697941667	0.265881663959304
ENSG00000145703	IQGAP2	62	81	0.765432098765432	-0.38565369249775	167.5	0.155882848440382	0.161	0.273238096784336	0.368131244498361
ENSG00000258881	AC007040.11	279	364.5	0.765432098765432	-0.38565369249775	173.5	0.238242100000874	0.177	0.3477128996613	0.447527692583071
ENSG00000153902	LGI4	987	755.5	1.30641958967571	0.385618329291568	238	0.278915215375013	0.158	0.477325295417744	0.574007991346677
ENSG00000169925	BRD3	1547	2021	0.765462642256309	-0.3855961249307	76.5	0.000812709093757022	0	0.000522281582412424	0.00169352617762659
ENSG00000277449	CEBPB-AS1	266	347.5	0.765467625899281	-0.38558673210968	127	0.0636844429738232	0.01	0.0314083104583812	0.0599245505017816
ENSG00000009844	VTA1	2430	3174.5	0.765474877933533	-0.385573064092983	154	0.0729972608518556	0.029	0.147724607033864	0.222614972591181
ENSG00000174851	YIF1A	1069	1396.5	0.765485141424991	-0.385553720559459	76	0.000332930440820522	0	0.000497493768264571	0.0016254542702128
ENSG00000184047	DIABLO	800	1045	0.76555023923445	-0.38543103719352	102.5	0.00500522909362424	0	0.00525619689424699	0.0127680629590789
ENSG00000168556	ING2	338	441.5	0.765571913929785	-0.385390191366282	120.5	0.0167502200321086	0.001	0.0202542829780894	0.0411506074063194
ENSG00000083454	P2RX5	381	497.5	0.765829145728643	-0.384905527937689	148	0.142151308960222	0.007	0.10867341757434	0.172163434555338
ENSG00000182952	HMGN4	751	980.5	0.765935747067823	-0.384704722677877	135	0.0388825971885257	0.034	0.0512936286547121	0.0912138753398702
ENSG00000241370	RPP21	502	384.5	1.30559167750325	0.384703765988946	298.5	0.0424152166295516	0.003	0.0217034392960861	0.0436223763985876
ENSG00000134285	FKBP11	94	72	1.30555555555556	0.384663850235325	249.5	0.314094035942977	0.182	0.308742480941575	0.406704570532153
ENSG00000272990	RP11-305K5.1	94	72	1.30555555555556	0.384663850235325	244	0.410372499894368	0.202	0.382151895001483	0.482260047455401
ENSG00000204392	LSM2	450	587.5	0.765957446808511	-0.384663850235325	129	0.0387466906357827	0.002	0.0357557158723342	0.0668532480562051
ENSG00000189423	USP32P3	18	23.5	0.765957446808511	-0.384663850235325	148	0.026876532636353	0.051	0.108457804942271	0.172129594586619
ENSG00000123427	METTL21B	72	94	0.765957446808511	-0.384663850235325	154.5	0.237852405456323	0.135	0.15128380595901	0.227107053704096
ENSG00000257591	ZNF625	18	23.5	0.765957446808511	-0.384663850235325	170.5	0.379560336406347	0.223	0.308383545623224	0.406704570532153
ENSG00000251633	GYG1P1	36	47	0.765957446808511	-0.384663850235325	178.5	0.228998735998159	0.21	0.418636269809626	0.518546120909697
ENSG00000149554	CHEK1	18	23.5	0.765957446808511	-0.384663850235325	180.5	0.329561647783855	0.198	0.448868429588858	0.547445228604882
ENSG00000124380	SNRNP27	2249	2936	0.766008174386921	-0.384568307065396	116	0.0206296428978041	0.001	0.0147371122098918	0.0310748845474498
ENSG00000105373	GLTSCR2	6554	5020.5	1.30544766457524	0.384544621135074	304	0.0516001019725612	0	0.0135972100131641	0.0290316419232202
ENSG00000143365	RORC	4014	5239.5	0.766103635843115	-0.384388526753404	156	0.171246627528973	0.079	0.164587515722216	0.243154670663238
ENSG00000105401	CDC37	6560	8562	0.766176127073114	-0.384252020691474	149	0.425389537045738	0.003	0.114558410755752	0.179913404315143
ENSG00000047188	YTHDC2	1147	1497	0.766199064796259	-0.384208830042592	114	0.00996571947184034	0.011	0.0116279399395906	0.0253544933616944
ENSG00000138162	TACC2	14615	11199	1.30502723457452	0.384079914669189	272	0.0349374101723948	0.098	0.109282766638943	0.172646269271256
ENSG00000132275	RRP8	382	498.5	0.76629889669007	-0.384020866362447	156	0.578043978532076	0.105	0.162880423918461	0.241356501226746
ENSG00000116957	TBCE	1261	1645.5	0.766332421756305	-0.383957750796129	97	0.00193635573401635	0	0.00266657740863203	0.00706189949702562
ENSG00000170270	C14orf142	369	481.5	0.766355140186916	-0.383914981783063	73.5	0.000185972393459125	0	0.000389186188783344	0.00131249595241756
ENSG00000163867	ZMYM6	443	578	0.76643598615917	-0.383762793945661	131	0.0594006867265708	0.004	0.0406062446673366	0.0744876234565134
ENSG00000279624	RP5-1042K10.14	2181	2845	0.766608084358524	-0.383438882553194	82	0.00107325748895017	0.001	0.000573668330112689	0.00184166413243247
ENSG00000167074	TEF	1682	2194	0.766636280765725	-0.383385820148049	168	0.292925686599399	0.257	0.282391671616768	0.378384869387217
ENSG00000115255	REEP6	30	23	1.30434782608696	0.383328639551506	242.5	0.768780593526987	0.101	0.403683134708189	0.503480315568752
ENSG00000167207	NOD2	23	30	0.766666666666667	-0.383328639551506	157.5	0.108995661644751	0.37	0.174789222135831	0.25563758239566
ENSG00000243199	RP11-408P14.1	493	378	1.3042328042328	0.383201412156839	284	0.0483068072221272	0.014	0.055223647162928	0.0970897544027031
ENSG00000113643	RARS	1126	1468.5	0.766768811712632	-0.383136438244622	99.5	0.00466002971572631	0.007	0.00411579311959432	0.010334060069012
ENSG00000112697	TMEM30A	3248	2490.5	1.30415579200964	0.383116221512589	368	0.000737822120074887	0	1.12058332751291e-05	5.78039122215755e-05
ENSG00000157077	ZFYVE9	1759	2294	0.766782911944202	-0.383109908543864	139	0.0410574015916939	0.074	0.0655456359179242	0.11233055798945
ENSG00000111540	RAB5B	6372	8310	0.766787003610108	-0.383102210132397	134	0.0372638176872798	0.028	0.0481579532022053	0.0864019364335295
ENSG00000126453	BCL2L12	324	422.5	0.766863905325444	-0.382957528284922	74.5	9.73495154737791e-05	0	0.00042930637840944	0.0014302766789666
ENSG00000148411	NACC2	1289	988.5	1.30399595346485	0.382939392632443	328.5	0.00123079465767526	0.003	0.00208525592816294	0.00569113131086574
ENSG00000143702	CEP170	1196	1559.5	0.766912471946137	-0.382866163176047	132.5	0.019690750792987	0.005	0.0446004291469986	0.0809852060764474
ENSG00000100336	APOL4	102	133	0.766917293233083	-0.382857093529694	188	0.741396371043068	0.285	0.574925416117681	0.664783095211829
ENSG00000187244	BCAM	922	1202	0.767054908485857	-0.382598240281847	178	0.207887464261632	0.145	0.411273042523173	0.511294984875658
ENSG00000269547	CTC-360G5.8	438	571	0.76707530647986	-0.382559875761669	103	0.0133430645104754	0	0.00547187245929416	0.013231469727622
ENSG00000213999	MEF2B	58	44.5	1.30337078651685	0.382247564161174	277	0.1036129826676	0.025	0.0826097439364903	0.136609628177891
ENSG00000155545	MIER3	772	1006	0.767395626242545	-0.381957552537447	94.5	0.00126288589804384	0.001	0.00270366583612358	0.00714056229738845
ENSG00000197756	RPL37A	37198	28546	1.30308974987739	0.38193645247391	291	0.154915493453956	0.007	0.0347478116942716	0.0651480142184226
ENSG00000119522	DENND1A	622	810.5	0.767427513880321	-0.381897605386939	131	0.0203706241482962	0.002	0.0405974975968769	0.0744876234565134
ENSG00000273291	RP11-136C24.3	33	43	0.767441860465116	-0.381870635343644	129	0.0171752380351153	0.031	0.0357154696917946	0.0668532480562051
ENSG00000146576	C7orf26	426	555	0.767567567567568	-0.38163434101163	118	0.212628450138854	0.003	0.0158472252224353	0.033100442337088
ENSG00000123131	PRDX4	644	839	0.767580452920143	-0.381610122325206	114	0.0116802802886862	0.015	0.0116279399395906	0.0253544933616944
ENSG00000115657	ABCB6	1255	1635	0.767584097859327	-0.38160327154731	121	0.0335906028415808	0.001	0.0198176750634589	0.040362510297205
ENSG00000166927	MS4A7	71	54.5	1.30275229357798	0.381562794727756	244	0.315261089602042	0.289	0.382110412942563	0.482260047455401
ENSG00000112081	SRSF3	6190	4751.5	1.30274650110491	0.381556380008097	284	0.0784088140958611	0.02	0.0545942098451839	0.0961547108508535
ENSG00000250479	CHCHD10	10345	7941	1.30273265331822	0.381541044530817	297	0.0622566161411001	0.011	0.0229112137241472	0.0457319151574473
ENSG00000139914	FITM1	4353	3341.5	1.30270836450696	0.381514145938739	263	0.133818860267799	0.096	0.172737736380974	0.25308923305726
ENSG00000066084	DIP2B	717	934	0.767665952890792	-0.381449431007757	126.5	0.09198319318911	0.008	0.0303951530547432	0.058200028271666
ENSG00000163684	RPP14	2447	1878.5	1.30263508118179	0.381432985437619	285	0.0379347578318717	0.059	0.0512936286547121	0.0912138753398702
ENSG00000121542	SEC22A	228	297	0.767676767676768	-0.381429106636024	105.5	0.00430169246931146	0.004	0.00667239889385499	0.0157253118745759
ENSG00000117877	CD3EAP	271	353	0.767705382436261	-0.381375331917309	118.5	0.0265269807860821	0	0.0176171585064941	0.036419021020821
ENSG00000120162	MOB3B	506	388.5	1.3024453024453	0.3812227862866	247	0.132261817783706	0.214	0.344901096176521	0.445015459675114
ENSG00000103512	NOMO1	1895	2468	0.767828200972447	-0.381144546090964	140	0.00680322427057892	0.047	0.0695663569417487	0.118111758016298
ENSG00000272146	RP11-755B10.4	28	21.5	1.30232558139535	0.381090167355506	308	0.0117925669116377	0.044	0.0109140816501472	0.0240615326601198
ENSG00000164885	CDK5	129	168	0.767857142857143	-0.381090167355506	94.5	0.00241884973817953	0.003	0.00270018840617989	0.00713807520039907
ENSG00000092470	WDR76	43	56	0.767857142857143	-0.381090167355506	179	0.62795113273442	0.101	0.426180584230934	0.526530731003965
ENSG00000144713	RPL32	27568	21169	1.3022816382446	0.381041487028438	341	0.00261787923144238	0	0.000409317396850381	0.00136983683847431
ENSG00000206573	THUMPD3-AS1	321	246.5	1.30223123732252	0.380985650744392	272.5	0.122994027124394	0.03	0.105829392590409	0.16818544647546
ENSG00000175931	UBE2O	1493	1146.5	1.30222416048844	0.380977810553748	265.5	0.146379573735922	0.115	0.151408544253271	0.227107053704096
ENSG00000070601	FRMPD1	91	118.5	0.767932489451477	-0.380948608699563	177.5	0.18145925018439	0.392	0.403888014958648	0.503480315568752
ENSG00000165501	LRR1	139	181	0.767955801104972	-0.380904814359698	148	0.179347065921035	0.014	0.10864261919596	0.172163434555338
ENSG00000198742	SMURF1	640	491.5	1.30213631739573	0.380880488546782	286	0.040157188484948	0.039	0.0481579532022053	0.0864019364335295
ENSG00000173653	RCE1	101	131.5	0.768060836501901	-0.380707506540508	134	0.0377665399999215	0.038	0.0488817111421121	0.0875161161678036
ENSG00000105676	ARMC6	563	733	0.768076398362892	-0.380678276053582	91	0.00165001114614288	0	0.00148446367056181	0.00422280303571827
ENSG00000077150	NFKB2	674	877.5	0.768091168091168	-0.380650534010065	169	0.411509720759553	0.07	0.294250146699256	0.391426391730834
ENSG00000063438	AHRR	116	151	0.768211920529801	-0.380423744197507	114	0.0183166512524879	0.006	0.0127249325482474	0.0274403068100257
ENSG00000130939	UBE4B	2118	2757	0.76822633297062	-0.380396678017854	136	0.0486793966541662	0.022	0.0545942098451839	0.0961547108508535
ENSG00000173818	ENDOV	300	390.5	0.768245838668374	-0.380360047646098	87.5	0.0150230686489135	0	0.00146188186838015	0.00417665393887644
ENSG00000074590	NUAK1	1429	1860	0.768279569892473	-0.380296704899577	139	0.121850049031949	0.045	0.0655456359179242	0.11233055798945
ENSG00000132005	HGNC:9982	287	220.5	1.3015873015873	0.380272081118167	313.5	0.0160025551509429	0.002	0.00721401723785032	0.0168325465890623
ENSG00000101811	CSTF2	126	164	0.768292682926829	-0.380272081118167	104.5	0.00856124683052201	0.001	0.00612968320719325	0.0146052488026291
ENSG00000168653	NDUFS5	7944	6104	1.30144167758847	0.380110660693843	314	0.058037799851288	0.001	0.00600865019088637	0.0143324599941189
ENSG00000167487	KLHL26	272	209	1.30143540669856	0.380103709169457	311	0.0299673469587533	0.002	0.00875216177302885	0.0199004775765805
ENSG00000120685	PROSER1	574	747	0.768406961178046	-0.380057506113549	81	0.000706371997925069	0	0.000513230511095465	0.00166912150868727
ENSG00000185813	PCYT2	1007	1310.5	0.768409004196871	-0.380053670321633	117.5	0.0132596069346954	0.021	0.016396657846651	0.0342081675879575
ENSG00000127337	YEATS4	365	475	0.768421052631579	-0.380031049450931	80	0.000250597130535048	0	0.000730372031274135	0.00227662977523473
ENSG00000198689	SLC9A6	735	956.5	0.768426555148981	-0.380020718622386	67.5	0.000186258184849986	0	0.000212386120058416	0.00077229534891144
ENSG00000218739	CEBPZOS	2648	3446	0.768427161926872	-0.38001957941773	119	0.0142479225818761	0.036	0.017087199702501	0.0354089042105145
ENSG00000036549	ZZZ3	969	1261	0.768437747819191	-0.379999704913139	103.5	0.0174762796073939	0	0.00569550458300093	0.0136782349552752
ENSG00000116191	RALGPS2	257	197.5	1.30126582278481	0.379915706129413	215.5	0.162119024417294	0.209	0.896232962080792	0.928319968452629
ENSG00000163069	SGCB	6121	4704	1.30123299319728	0.379879307970199	283	0.0239405212558153	0.013	0.0580656850482992	0.101362891909704
ENSG00000260482	CTD-2196E14.9	54	41.5	1.30120481927711	0.379848070816544	298	0.0568253904633907	0.001	0.022420241555355	0.044980255523727
ENSG00000198945	L3MBTL3	216	166	1.30120481927711	0.379848070816544	279	0.270136313545843	0.028	0.0739487775711057	0.124172100182338
ENSG00000104517	UBR5	3435	4469.5	0.768542342543909	-0.379803348054865	138	0.0937720498338341	0.02	0.0621889560978588	0.107352902313474
ENSG00000184465	WDR27	175	134.5	1.30111524163569	0.379748749275705	295	0.024081323708544	0.009	0.027475183672905	0.0536144280327385
ENSG00000121671	CRY2	4746	6175	0.768582995951417	-0.379727036165454	172	0.204871785087675	0.167	0.331756245093086	0.431473619533975
ENSG00000174903	RAB1B	5547	7217	0.768601912151864	-0.37969152930036	136	0.0991302457239307	0	0.0545942098451839	0.0961547108508535
ENSG00000275700	AATF	932	716.5	1.30076762037683	0.379363250392135	280.5	0.0703951633467656	0.203	0.0678651882246979	0.115672374257916
ENSG00000101974	ATP11C	292	224.5	1.30066815144766	0.37925292413887	294.5	0.0228073337276722	0.061	0.0284390187073934	0.0550425114039235
ENSG00000272573	MUSTN1	14947	19440.5	0.768858825647489	-0.379209373469759	134	0.0860396840384688	0.064	0.0481579532022053	0.0864019364335295
ENSG00000162735	PEX19	2541	3304.5	0.768951429868361	-0.379035620368685	134	0.0270657400706411	0.016	0.0481579532022053	0.0864019364335295
ENSG00000254692	TM9SF1	937	1218.5	0.768978251949118	-0.378985298064154	155	0.552445394582317	0.017	0.156723832270481	0.233480238518925
ENSG00000106211	HSPB1	36270	27891	1.30041949015812	0.378977083829114	217	0.412166196937512	0.102	0.866844535774665	0.905250494326132
ENSG00000081026	MAGI3	243	316	0.768987341772152	-0.378968244571322	93.5	0.000771884919711807	0.002	0.0024756160229369	0.00661630458863036
ENSG00000166855	CLPX	2687	3494	0.769032627361191	-0.378883286903594	97	0.00664410392795779	0.002	0.00266657740863203	0.00706189949702562
ENSG00000030419	IKZF2	333	433	0.76905311778291	-0.378844847655463	214	0.907738393134389	0.363	0.927254994271647	0.950398936155134
ENSG00000143847	PPFIA4	1064	1383.5	0.769063968196603	-0.378824493108765	143	0.107610372164373	0.115	0.0828254365816427	0.136609628177891
ENSG00000079215	SLC1A3	563	732	0.769125683060109	-0.378708726203813	185	0.235156320067639	0.315	0.522798547538289	0.617092690741702
ENSG00000132792	CTNNBL1	888	1154.5	0.769164140320485	-0.378636591424009	103	0.0125116896619166	0	0.0054677982583633	0.013231469727622
ENSG00000182512	GLRX5	2766	3596	0.769187986651835	-0.378591864363953	112	0.0126837522581383	0	0.00991032238134887	0.0221233604310048
ENSG00000176783	RUFY1	1367	1051.5	1.30004755111745	0.378564392874281	365	1.61958756577766e-05	0	1.77045993240964e-05	8.6826562887337e-05
ENSG00000265438	MIR4751	65	50	1.3	0.37851162325373	267.5	0.0983298424104072	0.009	0.136946521077184	0.208960226553254
ENSG00000265413	RP11-789C17.1	13	10	1.3	0.37851162325373	262	0.537921221411025	0.123	0.178308169835457	0.260437512905469
ENSG00000272871	RP11-408A13.4	13	10	1.3	0.37851162325373	248	0.469519979999743	0.357	0.327171397522108	0.427202464261688
ENSG00000157429	ZNF19	60	78	0.769230769230769	-0.37851162325373	75.5	0.000391121515484854	0.005	0.000470033306604682	0.00154598669782094
ENSG00000163703	CRELD1	1030	1339	0.769230769230769	-0.37851162325373	102.5	0.00491037767742147	0	0.00525619689424699	0.0127680629590789
ENSG00000232260	BTF3L4P1	15	19.5	0.769230769230769	-0.37851162325373	124.5	0.0153464320485847	0.1	0.0262628958690859	0.0516116847611785
ENSG00000186153	WWOX	95	123.5	0.769230769230769	-0.37851162325373	135.5	0.0652455127067594	0.025	0.053535689412978	0.0946697791827437
ENSG00000249709	ZNF564	200	260	0.769230769230769	-0.37851162325373	141	0.238188345514584	0.027	0.0739613625318631	0.124172100182338
ENSG00000178187	ZNF454	10	13	0.769230769230769	-0.37851162325373	144.5	0.102886385749419	0.32	0.089312447137738	0.146049939489554
ENSG00000249087	C1orf213	80	104	0.769230769230769	-0.37851162325373	151	0.01034851773371	0.06	0.126911025152438	0.196144471303791
ENSG00000135314	KHDC1	15	19.5	0.769230769230769	-0.37851162325373	152	0.0899275393982253	0.064	0.133349196595824	0.204693146289687
ENSG00000215326	GPX1P2	10	13	0.769230769230769	-0.37851162325373	161.5	0.221734587549783	0.19	0.209338425351553	0.296934471030258
ENSG00000224769	AC069213.1	25	32.5	0.769230769230769	-0.37851162325373	165	0.617832981324663	0.229	0.245496120964858	0.338513363843122
ENSG00000135436	FAM186B	10	13	0.769230769230769	-0.37851162325373	166	0.142020996121033	0.298	0.255913405691018	0.350654393750003
ENSG00000153446	C16orf89	10	13	0.769230769230769	-0.37851162325373	181	0.487525739723847	0.654	0.456688393656209	0.555640196058155
